Date,Open,High,Low,Close,Adj Close,Volume
2018-10-26,41100.0,41300.0,40400.0,41000.0,35761.140625,14413864
2018-10-29,40850.0,41950.0,40550.0,41400.0,36110.04296875,14460521
2018-10-30,41400.0,43000.0,41000.0,42350.0,36938.64453125,14205190
2018-10-31,42900.0,43350.0,41700.0,42400.0,36982.2578125,17621480
2018-11-01,42450.0,42950.0,42150.0,42150.0,36764.19921875,13423132
2018-11-02,43050.0,44250.0,42800.0,44150.0,38508.64453125,16517112
2018-11-05,43750.0,43800.0,42900.0,43800.0,38203.375,9426777
2018-11-06,43750.0,43800.0,42950.0,43750.0,38159.7578125,7713625
2018-11-07,43600.0,44500.0,43400.0,44000.0,38377.80859375,11553998
2018-11-08,44900.0,45050.0,44050.0,44050.0,38421.4296875,12617397
2018-11-09,44450.0,44850.0,43900.0,44300.0,38639.48828125,7318500
2018-11-12,43850.0,45250.0,43700.0,45200.0,39424.48046875,8552566
2018-11-13,43900.0,44500.0,43400.0,44500.0,38813.91796875,9311126
2018-11-14,44500.0,44500.0,43800.0,44100.0,38465.04296875,6783344
2018-11-15,44050.0,44350.0,43500.0,44250.0,38595.87109375,5864067
2018-11-16,44600.0,44750.0,43700.0,44000.0,38377.80859375,7777124
2018-11-19,44050.0,44250.0,43450.0,43650.0,38072.53515625,7538720
2018-11-20,42450.0,43000.0,42100.0,42800.0,37331.14453125,9420664
2018-11-21,41800.0,42300.0,41800.0,42100.0,36720.5859375,10769589
2018-11-22,42000.0,42650.0,42000.0,42450.0,37025.86328125,5970796
2018-11-23,42450.0,42600.0,41900.0,42400.0,36982.2578125,5192638
2018-11-26,42150.0,42800.0,42100.0,42600.0,37156.69921875,6613009
2018-11-27,42900.0,43100.0,42500.0,43050.0,37549.203125,8367091
2018-11-28,42800.0,43200.0,42750.0,43150.0,37636.42578125,6943099
2018-11-29,43850.0,43850.0,42900.0,43150.0,37636.42578125,8473511
2018-11-30,43450.0,44000.0,41750.0,41850.0,36502.54296875,19775519
2018-12-03,42750.0,43400.0,42400.0,43250.0,37723.65234375,12110702
2018-12-04,42650.0,42900.0,41900.0,42150.0,36764.19921875,14347746
2018-12-05,40900.0,41750.0,40850.0,41450.0,36153.63671875,12631983
2018-12-06,40600.0,41100.0,40450.0,40500.0,35325.03515625,14251826
2018-12-07,40900.0,41400.0,40850.0,40950.0,35717.52734375,11433083
2018-12-10,40450.0,40650.0,40000.0,40200.0,35063.36328125,14892263
2018-12-11,40600.0,40700.0,40200.0,40250.0,35106.9765625,10638766
2018-12-12,40250.0,40700.0,40150.0,40450.0,35281.421875,12024279
2018-12-13,40650.0,40750.0,40000.0,40000.0,34888.921875,26254646
2018-12-14,40200.0,40200.0,38700.0,38950.0,33973.09375,19671783
2018-12-17,38650.0,39600.0,38650.0,39150.0,34147.53515625,11532968
2018-12-18,38300.0,39200.0,38300.0,38900.0,33929.47265625,11042101
2018-12-19,38900.0,39350.0,38850.0,39100.0,34103.921875,9942037
2018-12-20,38600.0,39100.0,38500.0,38650.0,33711.42578125,11937617
2018-12-21,38200.0,38650.0,38100.0,38650.0,33711.42578125,14947080
2018-12-24,38500.0,39050.0,38300.0,38800.0,33842.25390625,9729530
2018-12-26,38400.0,38750.0,38300.0,38350.0,33449.76171875,12707675
2018-12-27,38700.0,38800.0,38100.0,38250.0,33673.35546875,10510643
2018-12-28,38250.0,38900.0,38200.0,38700.0,34069.5234375,9900267
2019-01-02,39400.0,39400.0,38550.0,38750.0,34113.54296875,7847664
2019-01-03,38300.0,38550.0,37450.0,37600.0,33101.140625,12471493
2019-01-04,37450.0,37600.0,36850.0,37450.0,32969.078125,14108958
2019-01-07,38000.0,38900.0,37800.0,38750.0,34113.54296875,12748997
2019-01-08,38000.0,39200.0,37950.0,38100.0,33541.3125,12756554
2019-01-09,38650.0,39600.0,38300.0,39600.0,34861.83203125,17452708
2019-01-10,40000.0,40150.0,39600.0,39800.0,35037.9140625,14731699
2019-01-11,40350.0,40550.0,39950.0,40500.0,35654.15234375,11661063
2019-01-14,40450.0,40700.0,39850.0,40050.0,35257.9921875,11984996
2019-01-15,40050.0,41100.0,39850.0,41100.0,36182.36328125,11492756
2019-01-16,41150.0,41450.0,40700.0,41450.0,36490.4765625,8491595
2019-01-17,41700.0,42100.0,41450.0,41950.0,36930.65234375,11736903
2019-01-18,42000.0,42400.0,41950.0,42300.0,37238.77734375,11029256
2019-01-21,42700.0,42750.0,41900.0,42750.0,37634.93359375,11355701
2019-01-22,42750.0,42850.0,41850.0,42150.0,37106.7265625,9964356
2019-01-23,41350.0,42250.0,41350.0,42000.0,36974.671875,11071079
2019-01-24,43050.0,43100.0,42350.0,43050.0,37899.046875,14747623
2019-01-25,44300.0,44750.0,43750.0,44750.0,39395.62890625,22789395
2019-01-28,45000.0,45500.0,44600.0,45050.0,39659.73828125,17998914
2019-01-29,45050.0,45500.0,44350.0,45500.0,40055.8984375,16215017
2019-01-30,44800.0,46400.0,44800.0,46400.0,40848.21484375,17505980
2019-01-31,46650.0,47050.0,46150.0,46150.0,40628.12109375,21621145
2019-02-01,46650.0,46950.0,46250.0,46350.0,40804.1953125,13832454
2019-02-07,46800.0,47100.0,46200.0,46200.0,40672.14453125,15872001
2019-02-08,45700.0,45700.0,44650.0,44800.0,39439.6640625,12689196
2019-02-11,44500.0,45000.0,44250.0,45000.0,39615.71875,11125044
2019-02-12,44650.0,46250.0,44650.0,46050.0,40540.0859375,13184367
2019-02-13,46400.0,46700.0,46000.0,46200.0,40672.14453125,11299738
2019-02-14,46600.0,47500.0,46150.0,47500.0,41816.59765625,17259341
2019-02-15,46750.0,46850.0,45650.0,46050.0,40540.0859375,10554643
2019-02-18,46500.0,46850.0,45850.0,46200.0,40672.14453125,8183728
2019-02-19,45850.0,46150.0,45450.0,45950.0,40452.0546875,6741395
2019-02-20,46750.0,47100.0,46500.0,46900.0,41288.390625,11506720
2019-02-21,46500.0,47200.0,46200.0,46950.0,41332.3984375,8694009
2019-02-22,46500.0,47150.0,46450.0,47150.0,41508.46875,6895772
2019-02-25,47400.0,47550.0,47050.0,47350.0,41684.546875,7484716
2019-02-26,47350.0,47450.0,46500.0,46750.0,41156.328125,7985547
2019-02-27,47000.0,47250.0,46750.0,46750.0,41156.328125,8045211
2019-02-28,46400.0,46500.0,45100.0,45100.0,39703.7578125,23569321
2019-03-04,46000.0,46100.0,44800.0,44850.0,39483.671875,12926539
2019-03-05,44600.0,45100.0,44150.0,44250.0,38955.46484375,10612405
2019-03-06,44000.0,44300.0,43700.0,44000.0,38735.37109375,10202544
2019-03-07,43400.0,44950.0,43400.0,44450.0,39131.53125,11049749
2019-03-08,44450.0,44800.0,43800.0,43800.0,38559.3046875,7729069
2019-03-11,44400.0,44450.0,43650.0,43650.0,38427.25390625,10717408
2019-03-12,44300.0,44950.0,44150.0,44650.0,39307.6015625,11431977
2019-03-13,44250.0,44450.0,43700.0,43850.0,38603.328125,8108343
2019-03-14,43700.0,44300.0,43550.0,43850.0,38603.328125,18039161
2019-03-15,43800.0,44250.0,43700.0,44200.0,38911.44921875,16814163
2019-03-18,43950.0,44150.0,43450.0,43700.0,38471.26171875,8188876
2019-03-19,43750.0,43900.0,43550.0,43900.0,38647.34375,7609563
2019-03-20,43800.0,44200.0,43100.0,44050.0,38779.390625,9846242
2019-03-21,44600.0,46250.0,44050.0,45850.0,40364.015625,21138016
2019-03-22,46850.0,47000.0,46250.0,46550.0,40980.2578125,12535911
2019-03-25,45300.0,45650.0,44800.0,45500.0,40055.8984375,8699728
2019-03-26,45500.0,45700.0,44900.0,45250.0,39835.80859375,9729811
2019-03-27,44750.0,45600.0,44250.0,45350.0,39923.83984375,9568081
2019-03-28,44950.0,45200.0,44300.0,44850.0,39794.296875,6821306
2019-03-29,44500.0,44900.0,44200.0,44650.0,39616.84375,11491713
2019-04-01,45200.0,45450.0,44850.0,45050.0,39971.7578125,7362129
2019-04-02,45550.0,46100.0,45350.0,45750.0,40592.84765625,9480688
2019-04-03,46750.0,46750.0,45800.0,46600.0,41347.03125,12436570
2019-04-04,46150.0,47100.0,46150.0,46950.0,41657.58203125,12650168
2019-04-05,46950.0,47550.0,46600.0,46850.0,41568.85546875,8546339
2019-04-08,47250.0,47250.0,46150.0,46650.0,41391.3984375,8507909
2019-04-09,46700.0,46950.0,46200.0,46650.0,41391.3984375,6878761
2019-04-10,46400.0,46700.0,46050.0,46700.0,41435.7578125,11883995
2019-04-11,46700.0,46800.0,46150.0,46250.0,41036.48828125,13697399
2019-04-12,46050.0,46900.0,46000.0,46850.0,41568.85546875,7668936
2019-04-15,47150.0,47500.0,47000.0,47050.0,41746.30859375,8733019
2019-04-16,47400.0,47400.0,46800.0,47250.0,41923.76171875,7730881
2019-04-17,47300.0,47600.0,47000.0,47050.0,41746.30859375,5513658
2019-04-18,47200.0,47250.0,45500.0,45600.0,40459.76171875,12808747
2019-04-19,45750.0,46000.0,45250.0,45300.0,40193.5703125,8479710
2019-04-22,45400.0,45900.0,45100.0,45350.0,40237.9453125,6006957
2019-04-23,45050.0,45500.0,45000.0,45200.0,40104.84765625,6920566
2019-04-24,45400.0,45650.0,44150.0,44750.0,39705.57421875,13299267
2019-04-25,44250.0,45000.0,44100.0,44650.0,39616.84375,10868965
2019-04-26,44200.0,45000.0,43800.0,44850.0,39794.296875,9739982
2019-04-29,45150.0,46150.0,45100.0,46150.0,40947.76171875,8777517
2019-04-30,46000.0,46300.0,45350.0,45850.0,40681.57421875,11121273
2019-05-02,45500.0,46150.0,45400.0,45900.0,40725.9453125,8625126
2019-05-03,45900.0,46050.0,45300.0,45300.0,40193.5703125,6562916
2019-05-07,45250.0,45300.0,44400.0,44850.0,39794.296875,12014907
2019-05-08,44300.0,44850.0,44200.0,44250.0,39261.93359375,10398754
2019-05-09,43900.0,44250.0,42450.0,42450.0,37664.83984375,23029718
2019-05-10,42600.0,43450.0,42450.0,42900.0,38064.11328125,14579512
2019-05-13,42500.0,43200.0,42350.0,42650.0,37842.296875,7635079
2019-05-14,41300.0,43100.0,41300.0,42650.0,37842.296875,11563730
2019-05-15,42700.0,43050.0,42550.0,42550.0,37753.56640625,7670185
2019-05-16,42350.0,42400.0,41350.0,41550.0,36866.28515625,13687828
2019-05-17,41950.0,42050.0,40850.0,41200.0,36555.74609375,13357951
2019-05-20,41650.0,42100.0,41550.0,42000.0,37265.5625,15752397
2019-05-21,42600.0,43950.0,42350.0,43150.0,38285.93359375,18812133
2019-05-22,43700.0,43800.0,42400.0,43500.0,38596.47265625,11033339
2019-05-23,43900.0,44000.0,43250.0,43850.0,38907.0234375,12259006
2019-05-24,43800.0,43800.0,42400.0,42700.0,37886.65625,13966305
2019-05-27,42500.0,43000.0,42350.0,42650.0,37842.296875,8066669
2019-05-28,42550.0,42950.0,42150.0,42550.0,37753.56640625,24506881
2019-05-29,41850.0,42100.0,41300.0,41800.0,37088.109375,14930618
2019-05-30,42200.0,42700.0,42150.0,42550.0,37753.56640625,11766018
2019-05-31,42600.0,42800.0,42150.0,42500.0,37709.20703125,11365999
2019-06-03,42950.0,43900.0,42500.0,43800.0,38862.6640625,15466580
2019-06-04,43400.0,43700.0,43000.0,43450.0,38552.1171875,9913497
2019-06-05,44050.0,44200.0,43700.0,43900.0,38951.390625,12464135
2019-06-07,43600.0,44350.0,43450.0,44200.0,39217.57421875,11683682
2019-06-10,44300.0,44850.0,44050.0,44800.0,39749.94140625,8792182
2019-06-11,44800.0,45000.0,44550.0,44850.0,39794.296875,6664872
2019-06-12,44800.0,45050.0,44300.0,44600.0,39572.484375,8607439
2019-06-13,44200.0,44400.0,43400.0,43750.0,38818.296875,16906541
2019-06-14,43750.0,44150.0,43300.0,44000.0,39040.1171875,9322873
2019-06-17,43750.0,44050.0,43400.0,43900.0,38951.390625,11890424
2019-06-18,43750.0,44500.0,43650.0,44350.0,39350.66796875,7994928
2019-06-19,45450.0,45450.0,45000.0,45350.0,40237.9453125,10417690
2019-06-20,44850.0,45500.0,44850.0,45500.0,40371.02734375,7147785
2019-06-21,45750.0,45800.0,45200.0,45700.0,40548.48046875,9454913
2019-06-24,45200.0,45800.0,45200.0,45500.0,40371.02734375,6085066
2019-06-25,45200.0,45800.0,45200.0,45600.0,40459.76171875,7076774
2019-06-26,45800.0,46000.0,45600.0,45700.0,40548.48046875,9226097
2019-06-27,46000.0,46600.0,45750.0,46500.0,41580.39453125,12603534
2019-06-28,47000.0,47000.0,46700.0,47000.0,42027.48828125,12949231
2019-07-01,47350.0,47400.0,46250.0,46600.0,41669.80859375,11383522
2019-07-02,46200.0,46900.0,45850.0,46250.0,41356.84765625,8463073
2019-07-03,45750.0,46350.0,45200.0,45400.0,40596.76953125,9669368
2019-07-04,45250.0,46200.0,45250.0,46000.0,41133.2890625,6365573
2019-07-05,45950.0,45950.0,45250.0,45650.0,40820.32421875,7235395
2019-07-08,44750.0,44800.0,44350.0,44400.0,39702.57421875,7823843
2019-07-09,44850.0,45450.0,44700.0,45100.0,40328.51171875,7646421
2019-07-10,45550.0,46150.0,45500.0,45550.0,40730.90234375,9253930
2019-07-11,46350.0,46550.0,46150.0,46200.0,41312.140625,10989751
2019-07-12,46350.0,46400.0,45800.0,46300.0,41401.55078125,5245804
2019-07-15,45950.0,46650.0,45750.0,46450.0,41535.671875,4717226
2019-07-16,46450.0,46850.0,46300.0,46850.0,41893.3671875,7407824
2019-07-17,46150.0,46350.0,45950.0,46050.0,41178.00390625,5216602
2019-07-18,46450.0,46450.0,45650.0,46100.0,41222.71484375,5143554
2019-07-19,46650.0,46950.0,46600.0,46800.0,41848.65625,8819393
2019-07-22,46800.0,47300.0,46600.0,47200.0,42206.33203125,9009109
2019-07-23,47350.0,47550.0,47050.0,47300.0,42295.7578125,9061381
2019-07-24,47100.0,47150.0,46250.0,46400.0,41490.96484375,8756522
2019-07-25,47150.0,47200.0,46600.0,47200.0,42206.33203125,8408838
2019-07-26,46650.0,47150.0,46550.0,47150.0,42161.62109375,7873886
2019-07-29,46800.0,47050.0,46000.0,46100.0,41222.71484375,6856846
2019-07-30,46300.0,46850.0,46300.0,46550.0,41625.1015625,5551014
2019-07-31,46200.0,46600.0,45000.0,45350.0,40552.0625,12872916
2019-08-01,44900.0,45500.0,44850.0,45200.0,40417.92578125,7811181
2019-08-02,44550.0,45500.0,44300.0,44950.0,40194.3828125,12151374
2019-08-05,44350.0,44600.0,43600.0,43950.0,39300.1796875,14214086
2019-08-06,42500.0,43800.0,42500.0,43500.0,38897.78125,15083824
2019-08-07,43600.0,43900.0,43100.0,43200.0,38629.53515625,10002533
2019-08-08,43250.0,43500.0,42650.0,42650.0,38137.71875,16926881
2019-08-09,43250.0,43350.0,43050.0,43150.0,38584.82421875,9685147
2019-08-12,44000.0,44000.0,43550.0,43700.0,39076.625,8466169
2019-08-13,43500.0,43500.0,42950.0,43000.0,38450.68359375,7276979
2019-08-14,43900.0,44250.0,43500.0,43700.0,39076.625,8750135
2019-08-16,43800.0,43900.0,43300.0,43900.0,39255.46875,9528115
2019-08-19,44350.0,44350.0,43500.0,43600.0,38987.20703125,6014218
2019-08-20,43950.0,44600.0,43550.0,44450.0,39747.27734375,8434205
2019-08-21,44350.0,44800.0,44150.0,44500.0,39791.99609375,6571717
2019-08-22,44500.0,44700.0,43850.0,44050.0,39389.59375,8061177
2019-08-23,43800.0,44200.0,43650.0,43950.0,39300.1796875,5017381
2019-08-26,43050.0,43800.0,42950.0,43600.0,38987.20703125,7954949
2019-08-27,43650.0,44200.0,43600.0,44050.0,39389.59375,16883932
2019-08-28,44100.0,44400.0,43750.0,44150.0,39479.015625,5758333
2019-08-29,44200.0,44200.0,43050.0,43400.0,38808.3671875,10768862
2019-08-30,43750.0,44300.0,43750.0,44000.0,39344.8828125,9899073
2019-09-02,44850.0,44850.0,43650.0,43800.0,39166.046875,7185537
2019-09-03,43550.0,43650.0,43100.0,43250.0,38674.23828125,9774941
2019-09-04,43250.0,44100.0,43150.0,44100.0,39434.3125,12441837
2019-09-05,44800.0,46100.0,44450.0,45700.0,40865.03515625,18297430
2019-09-06,46500.0,46500.0,45850.0,46300.0,41401.55078125,9896562
2019-09-09,46450.0,47000.0,46300.0,46900.0,41938.07421875,9434157
2019-09-10,47100.0,47200.0,46550.0,47000.0,42027.48828125,9231792
2019-09-11,47300.0,47400.0,46800.0,47150.0,42161.62109375,16141619
2019-09-16,47000.0,47100.0,46400.0,47100.0,42116.9140625,15550926
2019-09-17,47000.0,47100.0,46800.0,46900.0,41938.07421875,7006280
2019-09-18,46900.0,47700.0,46800.0,47700.0,42653.43359375,10413027
2019-09-19,48050.0,49200.0,47850.0,49150.0,43950.01953125,16461413
2019-09-20,49400.0,49600.0,49100.0,49200.0,43994.75,15460210
2019-09-23,49250.0,49300.0,49000.0,49300.0,44084.16015625,7568553
2019-09-24,49050.0,49650.0,48850.0,49500.0,44262.99609375,7871955
2019-09-25,49200.0,49350.0,48800.0,48900.0,43726.48046875,9187141
2019-09-26,49000.0,49250.0,48900.0,49200.0,43994.75,8494756
2019-09-27,48000.0,48700.0,48000.0,48400.0,43593.03125,8048041
2019-09-30,48050.0,49250.0,47900.0,49050.0,44178.48046875,9497119
2019-10-01,48900.0,49100.0,48650.0,48850.0,43998.34375,6206035
2019-10-02,48350.0,48400.0,47600.0,47600.0,42872.48828125,8382463
2019-10-04,47400.0,48650.0,47350.0,48000.0,43232.7578125,9331695
2019-10-07,48350.0,48700.0,47650.0,47750.0,43007.58984375,7047273
2019-10-08,47900.0,49000.0,47600.0,48900.0,44043.37890625,14239367
2019-10-10,48200.0,49200.0,48000.0,48550.0,43728.1328125,18639855
2019-10-11,49000.0,49450.0,48800.0,49150.0,44268.5390625,7783275
2019-10-14,50000.0,50300.0,49850.0,50000.0,45034.12109375,11130635
2019-10-15,49900.0,50200.0,49900.0,50100.0,45124.19921875,6058105
2019-10-16,50700.0,50900.0,50400.0,50700.0,45664.59765625,9136282
2019-10-17,50500.0,50600.0,50100.0,50500.0,45484.47265625,6701380
2019-10-18,50300.0,50900.0,49650.0,49900.0,44944.0625,8483106
2019-10-21,49900.0,50400.0,49800.0,50300.0,45304.328125,4406531
2019-10-22,50800.0,51500.0,50700.0,51200.0,46114.9453125,10898729
2019-10-23,51300.0,51500.0,50800.0,51200.0,46114.9453125,8663880
2019-10-24,52500.0,52500.0,50500.0,50700.0,45664.59765625,21185785
2019-10-25,50800.0,51200.0,50500.0,50900.0,45844.73828125,7879897
2019-10-28,50700.0,51500.0,50700.0,51300.0,46205.01171875,6431522
2019-10-29,51400.0,51700.0,50800.0,51100.0,46024.875,7581629
2019-10-30,50700.0,50800.0,50200.0,50400.0,45394.40625,8959435
2019-10-31,51000.0,51400.0,50300.0,50400.0,45394.40625,10304777
2019-11-01,50600.0,51200.0,50400.0,51200.0,46114.9453125,8467846
2019-11-04,51700.0,52300.0,51400.0,52300.0,47105.6953125,13012411
2019-11-05,52400.0,52700.0,52100.0,52700.0,47465.96875,10581034
2019-11-06,52900.0,53500.0,52700.0,53300.0,48006.3828125,14361133
2019-11-07,53400.0,53400.0,52400.0,52900.0,47646.1015625,9257116
2019-11-08,53200.0,53300.0,52000.0,52100.0,46925.5625,11603290
2019-11-11,52200.0,52200.0,51400.0,51600.0,46475.21484375,8185952
2019-11-12,51800.0,52600.0,51600.0,52600.0,47375.8984375,6576148
2019-11-13,52500.0,52500.0,52000.0,52500.0,47285.8359375,6225196
2019-11-14,51900.0,52800.0,51900.0,52800.0,47556.03515625,12010018
2019-11-15,52900.0,53700.0,52600.0,53700.0,48366.65234375,9703360
2019-11-18,53600.0,53800.0,53200.0,53500.0,48186.51171875,7746554
2019-11-19,53200.0,53500.0,52700.0,53500.0,48186.51171875,8907177
2019-11-20,53400.0,53400.0,52000.0,52000.0,46835.48046875,12560070
2019-11-21,51600.0,52100.0,50600.0,51000.0,45934.8046875,14298646
2019-11-22,51000.0,51600.0,50900.0,51600.0,46475.21484375,8478310
2019-11-25,52200.0,52600.0,51700.0,51800.0,46655.36328125,9050625
2019-11-26,51900.0,52900.0,51800.0,51800.0,46655.36328125,27372226
2019-11-27,51800.0,52300.0,51600.0,52200.0,47015.6328125,7546261
2019-11-28,51900.0,52100.0,51300.0,51300.0,46205.01171875,6833885
2019-11-29,51200.0,51400.0,50200.0,50300.0,45304.328125,11179334
2019-12-02,50900.0,51300.0,50400.0,50400.0,45394.40625,18877252
2019-12-03,49800.0,50300.0,49500.0,49900.0,44944.0625,12059812
2019-12-04,49600.0,49850.0,49000.0,49450.0,44538.75,13246549
2019-12-05,50200.0,50400.0,49500.0,49500.0,44583.78515625,10449715
2019-12-06,50100.0,50900.0,49950.0,50400.0,45394.40625,11414563
2019-12-09,50900.0,51400.0,50700.0,51200.0,46114.9453125,8470627
2019-12-10,51000.0,51600.0,50700.0,51500.0,46385.15234375,6882771
2019-12-11,51500.0,52200.0,51400.0,51900.0,46745.42578125,11379521
2019-12-12,53000.0,53300.0,52700.0,53300.0,48006.3828125,29178697
2019-12-13,54500.0,54800.0,53900.0,54700.0,49267.33203125,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,49267.33203125,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,51068.703125,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,50708.41796875,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,50438.22265625,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,50438.22265625,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,49987.87890625,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,49537.5390625,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,49897.8125,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,51215.82421875,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,50581.296875,8356767
2020-01-02,55500.0,56000.0,55000.0,55200.0,50037.40625,12993228
2020-01-03,56000.0,56600.0,54900.0,55500.0,50309.35546875,15422255
2020-01-06,54900.0,55600.0,54600.0,55500.0,50309.35546875,10278951
2020-01-07,55700.0,56400.0,55600.0,55800.0,50581.296875,10009778
2020-01-08,56200.0,57400.0,55900.0,56800.0,51487.76953125,23501171
2020-01-09,58400.0,58600.0,57400.0,58600.0,53119.42578125,24102579
2020-01-10,58800.0,59700.0,58300.0,59500.0,53935.25390625,16000170
2020-01-13,59600.0,60000.0,59100.0,60000.0,54388.49609375,11359139
2020-01-14,60400.0,61000.0,59900.0,60000.0,54388.49609375,16906295
2020-01-15,59500.0,59600.0,58900.0,59000.0,53482.015625,14300928
2020-01-16,59100.0,60700.0,59000.0,60700.0,55023.01953125,14381774
2020-01-17,61900.0,62000.0,61000.0,61300.0,55566.90625,16025661
2020-01-20,62000.0,62800.0,61700.0,62400.0,56564.02734375,12528855
2020-01-21,62000.0,62400.0,61200.0,61400.0,55657.55859375,11142693
2020-01-22,60500.0,62600.0,60400.0,62300.0,56473.375,15339565
2020-01-23,61800.0,61800.0,60700.0,60800.0,55113.66015625,14916555
2020-01-28,59400.0,59400.0,58300.0,58800.0,53300.71875,23664541
2020-01-29,59100.0,59700.0,58800.0,59100.0,53572.6640625,16446102
2020-01-30,58800.0,58800.0,56800.0,57200.0,51850.36328125,20821939
2020-01-31,57800.0,58400.0,56400.0,56400.0,51125.1796875,19749457
2020-02-03,55500.0,57400.0,55200.0,57200.0,51850.36328125,23995260
2020-02-04,57100.0,59000.0,56800.0,58900.0,53391.3671875,21800192
2020-02-05,60000.0,60200.0,58900.0,59500.0,53935.25390625,19278165
2020-02-06,60100.0,61100.0,59700.0,61100.0,55385.609375,14727159
2020-02-07,61100.0,61200.0,59700.0,60400.0,54751.0859375,16402493
2020-02-10,59200.0,59800.0,59100.0,59700.0,54116.546875,13107121
2020-02-11,59800.0,60700.0,59700.0,59900.0,54297.84375,11071231
2020-02-12,60300.0,60700.0,59700.0,60500.0,54841.734375,12904207
2020-02-13,61200.0,61600.0,60500.0,60700.0,55023.01953125,18449775
2020-02-14,60900.0,61900.0,60200.0,61800.0,56020.15234375,13276067
2020-02-17,61600.0,62000.0,61200.0,61500.0,55748.20703125,8740596
2020-02-18,60800.0,60900.0,59700.0,59800.0,54207.1875,16674266
2020-02-19,59800.0,60400.0,59400.0,60200.0,54569.78125,12951496
2020-02-20,60700.0,61300.0,59600.0,60000.0,54388.49609375,14591924
2020-02-21,58800.0,59800.0,58500.0,59200.0,53663.3125,13777393
2020-02-24,57400.0,58100.0,56800.0,56800.0,51487.76953125,25627537
2020-02-25,56200.0,58000.0,56200.0,57900.0,52484.88671875,23885408
2020-02-26,56000.0,57000.0,56000.0,56500.0,51215.82421875,25483102
2020-02-27,56300.0,56900.0,55500.0,55900.0,50671.94140625,23209541
2020-02-28,55000.0,55500.0,54200.0,54200.0,49130.94140625,30054227
2020-03-02,54300.0,55500.0,53600.0,55000.0,49856.1171875,30403412
2020-03-03,56700.0,56900.0,55100.0,55400.0,50218.70703125,30330295
2020-03-04,54800.0,57600.0,54600.0,57400.0,52031.65625,24765728
2020-03-05,57600.0,58000.0,56700.0,57800.0,52394.2421875,21698990
2020-03-06,56500.0,57200.0,56200.0,56500.0,51215.82421875,18716656
2020-03-09,56500.0,56500.0,56500.0,56500.0,51215.82421875,0
2020-03-10,53800.0,54900.0,53700.0,54600.0,49493.5234375,32106554
2020-03-11,54300.0,54400.0,52000.0,52100.0,47227.33984375,45707281
2020-03-12,52100.0,52100.0,52100.0,52100.0,47227.33984375,0
2020-03-13,47450.0,51600.0,46850.0,49950.0,45278.42578125,59462933
2020-03-16,50100.0,50900.0,48800.0,48900.0,44326.62109375,33339821
2020-03-17,46900.0,49650.0,46700.0,47300.0,42876.26171875,51218151
2020-03-18,47750.0,48350.0,45600.0,45600.0,41335.2578125,40152623
2020-03-19,46400.0,46650.0,42300.0,42950.0,38933.09765625,56925513
2020-03-20,44150.0,45500.0,43550.0,45400.0,41153.95703125,49730008
2020-03-23,42600.0,43550.0,42400.0,42500.0,38525.1796875,41701626
2020-03-24,43850.0,46950.0,43050.0,46950.0,42558.9921875,49801908
2020-03-25,48950.0,49600.0,47150.0,48650.0,44100.0078125,52735922
2020-03-26,49000.0,49300.0,47700.0,47800.0,43329.5,42185129
2020-03-27,49600.0,49700.0,46850.0,48300.0,43782.73046875,39896178
2020-03-30,47050.0,48350.0,46550.0,47850.0,43695.06640625,26797395
2020-03-31,48000.0,48500.0,47150.0,47750.0,43603.7578125,30654261
2020-04-01,47450.0,47900.0,45800.0,45800.0,41823.07421875,27259532
2020-04-02,46200.0,46850.0,45350.0,46800.0,42736.24609375,21621076
2020-04-03,47400.0,47600.0,46550.0,47000.0,42918.87890625,22784682
2020-04-06,47500.0,48800.0,47250.0,48700.0,44471.265625,23395726
2020-04-07,49650.0,50200.0,49000.0,49600.0,45293.109375,31524034
2020-04-08,49600.0,49750.0,48600.0,48600.0,44379.953125,25010314
2020-04-09,49750.0,49800.0,48700.0,49100.0,44836.52734375,22628058
2020-04-10,48950.0,49250.0,48650.0,49250.0,44973.5,17839111
2020-04-13,48650.0,48900.0,48300.0,48300.0,44106.0,14431800
2020-04-14,48800.0,49200.0,48300.0,49000.0,44745.2109375,14206216
2020-04-16,49350.0,49350.0,48550.0,49000.0,44745.2109375,23349760
2020-04-17,50800.0,52000.0,50300.0,51400.0,46936.81640625,32041675
2020-04-20,51400.0,51400.0,50000.0,50100.0,45749.6953125,21866354
2020-04-21,49400.0,49700.0,48700.0,49250.0,44973.5,27407543
2020-04-22,48700.0,50000.0,48350.0,49850.0,45521.40234375,18613864
2020-04-23,50200.0,50300.0,49500.0,49850.0,45521.40234375,18754442
2020-04-24,49650.0,49750.0,49000.0,49350.0,45064.828125,15618347
